,date,year,month,day,press,nouns_contents,label
7313,2020-10-20,2020,10,20,아시아경제,20일 부터 KB 국민카드 리브 메이트 애플리케이션 앱 에서 DGB 대 구 은행 주택 종합 청약 저축 가입 고객 5000 포인트 리 혜택 제공 되다 대 구 은행 국민카드 제휴 맺다 주택 청약 저축 가입 이벤트,1
7314,2019-11-28,2019,11,28,뉴스락,DGB 대 구 은행 27일 저녁 미얀마 에서 현지 소액 대출 법인 DGB MFIMicro Finance Institution 법인 을 설립 하고 기념 행사 개최 28일 밝히다 사진 DGB 대구 은행 제공 DGB 대 구 은행 27일 저녁 미얀마 에서 현지,1
7315,2019-10-03,2019,10,3,월요신문,DGB 대 구 은행 항공사 앱 항공권 구매 함께 환전 을 신청 하고 공항 에서 체크 을 때 외화 현찰 로 수령 수 있다 서비스 준비 하나카드 내년 1월 은행 계좌 필요 없다 포인트 기반 체크카드 발급,1
7316,2021-01-24,2021,1,24,한국금융신문,DGB 대구 은행 DGB 주 거래 우대 예금 첫 만남 고객 형 131% 제공 목돈 굳다 예금 최초 가입 시 02% p 최근 1 개월 이내 신용 체크카드 신규 발급 시 02% p 최근 1 개월 이내 인터넷 폰 스마트폰 뱅킹 가입 시 02% p,1
7317,2020-03-03,2020,3,3,조세일보,DGB 대 구 은행 코로나 19 확산 따르다 지역 대표 기업 의무 하고 비상 사태 대비 신속하다 응대 방안 을 지속 적 모색 지점 영업 시간 단축 가계 대출 채무자 업무 처리 방안 발표 연 수원 대구시 제공 등 대 내외 적,1
7318,2019-12-13,2019,12,13,글로벌경제,아우르다 지난 8월 제 1 차 KOGAS 상생 협력 위원회 열다 중소 벤처기업 과의 소통 채널 을 구축 10월 에는 DGB 대 구 은행 지역 경제 활성화 위 총 1000억 원 규모 펀드 조성 을 목표 로 상생 펀드 운영 기금 200억원 을,1
7319,2020-09-08,2020,9,8,이데일리,DGB 대 구 은행 추석 을 앞두다 코로나 19 재 확산 따르다 어려움 을 겪다 지역 중소기업 및 소 상공 을 대상 특별 자금 대출 위기 관리 종합 상담 창구 확대 운영 등 지원 을 실시 8일 밝히다 우선 일시 적,1
7320,2021-06-04,2021,6,4,EBN,DGB 금융 지주 에서는 DGB 대 구 은행 예비 허가 신청 JB 금융 지주 에서는 전북 은행 예비 허가 광주 은행 본 허가 신청 당국 허가 요인 을 모두 충족 경우 에는 예비 허가 생략 하고 곧바로 본 허가,1
7321,2021-12-07,2021,12,7,대구MBC,DGB 디지다 비 금융 그룹 사다 대 구 은행   캄보디아 에서 상업 은행 이다 받다 위해   현지 공무원 에게 로비   350만 달러 한화 로 41억원 을 브로커 전달 혐의 검찰 수사 로 드러나다   김태오 DBG 금융 그룹 회장,-1
7322,2019-10-21,2019,10,21,뉴스투데이,1000억 원 규모 펀드 조성 목표 로 대구 경북 지역 중소기업 소상 공인 최대 5억 원 한도 내 감다 지원 뉴스투데이 대구 김덕 엽 기자 한국 가스 공사 21일 동구 신서동 대구 본사 에서 DGB 대 구 은행 더 좋다 지역 경제,1
7323,2021-02-04,2021,2,4,대구신문,DGB 대 구 은행 3일 본점 3 층 에서 대 구 지방 세무사회 DGB 전담 세무사 제도 운영 관련 전담 세무사 위촉 장 수여 식 을 가지다 밝히다 DGB 찾아가다 세무 상담 서비스 운영 콘셉트 따르다 실시 되다 보다,1
7324,2022-03-10,2022,3,10,대구신문,DGB 대 구 은행 울진 삼척 산불 피해 로 유동성 위기 직면 고객 대해 신용카드 이용 대금 청구 유예 최대 6 개 월간 실시 10일 밝히다 카드 대금 청구 유예 받다 위 11일 부터 다음 달 22일 까지 지역,1
7325,2020-07-15,2020,7,15,신아일보,DGB 대 구 은행   대 구 은행 장학 문화재단 지난 14일 대구 은행 본점 에서 2020년 둥이 장학금 전달 식 을 진행 15일 밝히다 둥이 장학금 전달 식 에는 경북 도청 에서   추천 학생 100 명 중 대표 학생 10 명,1
7326,2021-03-24,2021,3,24,팍스경제TV,한편 DGB 생명 DGB 대구 은행 등 속 DGB 금융 그룹 고객 실제 체감 수 있다 디지털 혁신 을 추진 위해 전 사적 노력 을 기울이다 있다 발 맞추다 디지털 보험 론칭 설계 사용 모바일 플랫폼 M 스마트,1
7327,2020-02-09,2020,2,9,뉴시스,DGB 대 구 은행 SK 텔레콤 대 구 경북 본부 지역 기반 공동 마케 협력 을 위 업무 협약 을 체결 9일 밝히다 이번 협약 을 통해 양 기관 플랫폼 을 활용 제휴 로 차별 적 고객 경험 을 제공 하고 지역 경제 활성화,1
7328,2021-01-30,2021,1,30,아주경제,영훈 기자 hanajunewscom 임성훈 DGB 대구 은행 장사 젠 대구 은행 제공 DGB 대 구 은행 지난 29일 2021 상반기 부점 장 회의 개최 이번 회의 코로나 19 감안 비대 화상 진행 돼다 250 여명 임원,1
7329,2019-10-28,2019,10,28,초이스경제,소형 은행 그룹 에서는 DGB 대 구 은행 Sh 수협 은행 각각 1 2 위 기록 좋다 평가 받다 우선 KEB 하나은행 기술 신용 대출 ‧ 지적재산권 IP 담보 대출 평가 액 등 정량 지표 인력 ‧ 조직 ‧ 리스크 관리 등 정성 지표,-1
7330,2022-02-11,2022,2,11,파이낸셜투데이,DGB 금융 그룹 코로나 19 이후 대규모 대손충당금 적립 등 위축 돼다 DGB 대 구 은행 순이익 견조하 회복하다 하이 투자 증권 DGB 캐피탈 등 비 은행 계열 사의 이익 역시 전 년 보다 크게 증가 때문 이라고,1
7331,2022-02-07,2022,2,7,경북신문,캠페인 DGB 금융 지주 첫 시작 3월 DGB 대구 은행 4월 DGB 신용정보 및 DGB 유 페이 등 전 계 열사 로 확산 혹 서기 또는 휴가 집중 기간 을 제외 연중 릴레이 방식 추진 특히 이번 캠페인 지역 사회,1
7332,2021-02-22,2021,2,22,쿠키뉴스,DGB 대구 은행 제공 DGB 대 구 은행 국경일 명 예 적금 시리즈 2 호 DGB 삼일절 예 적금 을 1 개 월간 한시 판매 22일 밝히다 이다 지난해 DGB 광복절 예 적금 이다 두번째 로 나오다 상품 언 택트 비대 시대 맞추다,1
7333,2019-10-11,2019,10,11,에너지경제,DGB 대 구 은행 IM 뱅크 IM 샵 런칭 을 기념 Super Week 프로모션 을 진행 11일 밝히다 모두 쉽다 모바일 뱅크 표방 IM 뱅크 기존 고객 물론 첫 거래 고객 에게도 BEST 서비스 추구 런칭 을,1
7334,2022-04-12,2022,4,12,아주경제,사진 DGB 대구 은행 지점 창구 모습 사진 대구 은행 데 일리 동방   올해 1분 기 금융 권 실적 발표 앞두다 3 대다 지방 금융 그룹 BNKJBDGB 시장 평균 전 망치 컨센서스 사상 최고 기록 을 세우다 모두,1
7335,2019-08-07,2019,8,7,영남일보,DGB 대 구 은행 3천억원 규모 피해 기업 금융 지원 을 실시 계획 이다 대 구 신용 보증 재단 신용 보증 기 금은 보증 지원 규모 확대 하고 우대 보증 을 통해 기업 금융 부담 을 줄이다 방침 이다 DGB 대 구 은행 일본,1
7336,2021-12-01,2021,12,1,이코노믹리뷰,대구 경북 2 곳 에서 동시 진행 되다 출범 식 에는 김태오 DGB 금융 그룹 회장 임성훈 DGB 대 구 은행 장 을 비롯 그룹 관계자 각각 참석 DGB 금융 그룹 전 계 열사 직원 참여 급여 1% 나눔 기금 조성 되다,1
7337,2021-06-01,2021,6,1,세계비즈,사다 현승 기자 DGB 대 구 은행 손바닥 장정 맥 정보 등록 후 현금 입출금 서비스 가능하다 DGB 셀프 창구 운영 중이 본점 영업 부르다 비롯 대구 경북 주요 영업 점 을지로 DGB 금융 센터 등 수도권 을 포함,1
7338,2022-03-25,2022,3,25,NSP통신,26일 저녁 수성동 본점 1시간 소등 온실가스 감축 효과 기대 최병수 기자 DGB 대구 은행 139130 DGB 금융 그룹 전 사적 실행 ESG 실천 운동 캠페인 참여 일환 2022 어스아워 EarthHour 참여 하고 고객,1
7339,2019-07-21,2019,7,21,경북도민일보,DGB 대 구 은행 최근 베트남 하노이 비엣콤 은행 Vietcombank 본사 에서 금융 업무 상호 협력 시장 동향 정보 교류 직원 교환 연수 등 내용 을 포함 MOU 체결 20일 밝히다 Vietcombank 늘다 2017년 Euromoney 지다,1
7340,2021-04-29,2021,4,29,CNB뉴스,사진 대구 은행 제공 DGB 금융 그룹 전국 규모 사회 공 헌 사업 을 추진 을 확대 ESG 환경 사회 지배구조 경영 실천 박차 가하다 DGB 사회 공 헌 재단 이사장 김태오 28일 한국사 회복 지협 의회 회장 서상목,1
7341,2021-07-29,2021,7,29,서울파이낸스,윤관 DGB 대구 은행 대리 현재 원 달러 환율 경우 오버 슈팅 모습 을 보이 있다 최근 국내 주식시장 에서 외국인 순 매 도세 이어지다 부분 빠지다 경우 유지 되다 하단 레벨 깨지다 계단 식 하락,-1
7342,2021-02-26,2021,2,26,ZDNet Korea,DGB 대 구 은행 우수 지식 재산 을 보유 지역 중소기업 을 지원 DGB IP 모 아모 아 담보 대출 을 출시 26일 밝히다 DGB IP 모 아모 아 담보 대출 기술 력 뛰어나다 담보 부족하다 중소기업 운전 자금 지원,1
7343,2019-12-17,2019,12,17,뉴데일리,뉴데일리 이지연 기자 DGB 대 구 은행 은행 장 김태오 여성 직원 유니폼 을 전면 폐지 지난 1967년 창립 이렇다 시행 돼다 여성 직원 유니폼 을 대신 주 1회 자율 복 착용 등 시험 실시 거치다 2020년 5월 1일 부터는 전면,1
7344,2021-12-06,2021,12,6,뉴데일리,수성동 DGB 대구 은행 제 1 본점 북구 칠성동 제 2 본점 설치 되다 경 관조 명 DGB 대 구 은행 은행 장 임성훈 DL 매년 해 마무리 하고 새해 맞이 마음 을 담다 DGB 만의 독특하다 콘셉트 정해 본점 광장 경 관조 명 을,1
7345,2019-09-12,2019,9,12,영남일보,DGB 대 구 은행 은행 장 김태오 10일 추석 을 맞다 대구 서문 복지 재단 대표이사 이상민 에서 사랑 빵 나눔 행사 진행 DGB 대구 은행 동행 봉사 단 대학생 홍보 대사 아동 및 장애인 복지 시설 총 43 개다,1
7346,2022-03-28,2022,3,28,MTN,DGB 대구 은행 본점 사진 DGB 대구 은행 DGB 대 구 은행 전세 자금 대출 금리 인하 하고 일시 적 취급 제한 해제 다대 구 은행 28일 전세 자금 대출 신규 취급 분 대해 1000억원 규모 로 금리인하 정책 을 진행,1
7347,2019-08-02,2019,8,2,아시아경제,DGB 금융 지주 자회사 DGB 대 구 은행 2분 기 연결 잠정 지배 주주 순이익 전 년 동기 대비 12% 감소 904억원 이라고 공시 두 연구원 따르다 주요 자회사 DGB 대 구 은행 NIM 전 분기 보다 6 bp 1 bp 001% 포인트,-1
7348,2021-07-14,2021,7,14,경북도민일보,구미 종합 사회 복지관 관장 장 세창 신부 지난 13일 DGB 대구 은행 경북 본부 대표 김철호 및 구미 사랑 봉사 단 직원 함께 초복 맞이 삼계탕 나누기 행사 진행 코로나 19 로 인하다 단체 급식 중단 되다,1
7349,2021-04-21,2021,4,21,경북도민일보,DGB 대 구 은행 론 센터 창립 6 주년 을 기념 전 세 자금 대출 필요하다 고객 을 대상 전세 자금 대출 받다 사지 원금 드리다 이벤트 실시 21일 밝히다 이번 이벤트 비 대면 무 방문 전 세 자금 대출 을,1
7350,2020-08-26,2020,8,26,경북도민일보,김태오 DGB 대 구 은행 장 오른쪽 배광식 대구 북구청 장이 연 경 점 개점 식 에서 사랑 쌀 전달 식 을 진행 하고 있다 DGB 대 구 은행 늘다 26일 연 경 점 개점 식 을 진행 날 개점 식 에는 배광식 북구청 장 이동욱 북구 회의장,1
7351,2020-07-03,2020,7,3,미디어펜,DGB 대 구 은행 시각장애인 저 시력 등 금융 취약 계층 대한 편의 성 제공 일환 상품 안내 장 약관 상품 설명 서 등 을 점자 로 제공 시각장애인 금융 이용 편의 위 행복 나눔 동행 서비스,1
7352,2021-12-12,2021,12,12,국제뉴스,대 구 지역 토종 향토 금융 기업인 DGB 대 구 은행 고객 에게 다양하다 혜택 을 주기 위해 매우 유익하다 금융 서비스 개발 하고 있다 이번 에는 자사 전용 개인 BC 카드 DGB 전용 택배 예 약 시스템 예약 21년,1
7353,2021-06-21,2021,6,21,아주경제,지방 은행 중 에서는 DGB 대 구 은행 달 8일 앤디 내놓다 앞서 나가다 중이 7 개월 여간 개발 기간 을 거치다 내놓다 앤디 고객 상담 이력 데이터 내부 지식 관리 시스템 을 분석 1만 여건에 달 질문 답 을,1
7354,2019-07-11,2019,7,11,조선일보,모바일 금융 서비스 업체 핀 크다 SK 텔레콤 DGB 대 구 은행 함께 선보이다 T 하이파이브 T high 5 적금 출시 후 40일 만에 5만 명이 가입 SK 텔레콤 고객 을 겨냥 나오다 상품 인데 기본 금리 2% 대구 은행 제휴 로,1
7355,2021-08-04,2021,8,4,위키리크스한국,DGB 대구 은행 역시 수성동 본점 전기차 도입   전기차 활성화 동참 대구광역시 부지 무상 제공 하고 본점 등 관내 9 개 영업 점 주차장 전기차 충전기 설치 운영 하고 있다 DGB 금융 그룹 관계자,1
7356,2020-06-04,2020,6,4,쿠키뉴스,김태오 DGB 대 구 은행 장 최기문 영천시장 3일 오후 국립영천호국원 에서 묘역 가꾸다 봉사활동 에서 묘비 옆 태극기 꽂다 있다 날 봉사활동 에는 대구 은행 직원 봉사 단 대학생 홍보 대사 등 50 여명 참가,1
7357,2020-07-01,2020,7,1,글로벌경제,연락처 알다 카카오 톡 공유 되다 송금 요청 더치페이 메시지 기능 추가 DGB 대 구 은행 은행 장 김태오 고객 편의 성 증대 위해 모바일 앱 IM 뱅크 송금 요청 및 더치페이 메뉴 개선 하고 관련 메뉴 이용,1
7358,2019-06-17,2019,6,17,서울경제,지난해 DGB 금융 대 구 은행 물론 대구 경북 지역 을 혼란 빠뜨리다 이른바 DGB 사태 지방 은행 총 체적 문제점 을 드러내다 사건 꼽히다 박 규 전 DGB 금융 회장 겸 행 장 취임 직후 지난 2014년 4월 부터,-1
7359,2021-04-15,2021,4,15,뉴스투데이,1분 기 예상 순이익 1121억원 호실 적 전망 베스트 투자 증권 15일 DGB 금융 지주 대해 오다 1분 기 시장 예상 되다 대구 은행 뿐 아니다 증권 캐피탈 등 비 은행 자회사 실적 또한 전 년 동기 대비 크게 개선 되다,1
7360,2022-04-15,2022,4,15,한국금융신문,오다 1829일 지원 서 접수 10 명 내외 선발 DGB 대 구 은행 행 장 임성훈 ICT 정보통 신 기술 및 디지털 직무 2022년 6 급 행 원 경력 직 행 원 을 수시 채용 15일 밝히다 모집 분야 인공 지능 블록 체인 메타 버스 플랫폼,1
7361,2020-09-06,2020,9,6,대구신문,김태오 DGB 금융 지주 대표이사 회장 DGB 대구 은행 은행 장 을 겸직 하고 있다 코로나 19 사태 불다 온 금융위기 대응 수도권 해외 시장 DGB 금융 그룹 계열 사의 사업 기반 수익 성 을 다변 화하다 데 힘쓰다 있다,1
7362,2022-02-25,2022,2,25,위클리오늘,DGB 대 구 은행 오다 28일 부터 주택 담보 대출 및 전 세 대출 대해 한시 특판 을 진행 대 구 은행 실 거주 대한 주거 안정 및 금융 부담 을 완화 시키다 위해 총 한도 5000억원 규모 로 주택 담보 대출 전 세 대출 대해,1
7363,2020-02-06,2020,2,6,아시아경제,DGB 금융 지주 6일 실적 발표 통해 2019년 그룹 지배 주 주지 분 순이익 3274억원 을 기록 밝히다 주력 계열 사인 대 구 은행 영업 이익 당 기 순이익 전 년 대비 각각 145% 202% 증가 3682억원 2823억원 을,1
7364,2021-08-04,2021,8,4,아시아경제,캄보디아 현 법인 부동산 사기 의혹 관련 4일 검찰 DGB 대 구 은행 대해 압수수색 나서다 대구 검다 날 오전 9시 께 대구 은행 본점 제 2 본점 글로벌 사업 관련 부서 검찰 수 사관 을 보내다 압수수색 을,-1
7365,2021-08-24,2021,8,24,이데일리,DGB 금융 관계자 기존 카카오 페이 계 열사 DGB 대구 은행 DGB 캐피탈 금융 상품 판매 등 제휴 맺다 활발하다 협업 관계 어가 있다 만큼 이번 제휴 통해 협력 범위 양사 전 계 열사 로 확대 계획 이라고,1
7366,2021-10-07,2021,10,7,영남일보,영남 일보 DGB 대 구 은행 NFTNonFungible Token 대체 불가능 토큰 활용 지역 문화 예술 디지털 자산 성장 을 위해 손 을 잡다   영남 일보 대 구 은행 7일 대구 은행 본점 9 층 회의실 에서 임성훈 대 구 은행 장,1
7367,2022-04-28,2022,4,28,연합뉴스,주력 계열 사인 DGB 대 구 은행 순이익 297% 증가 1천 187억원 을 기록 은행 측은 기준금리 인상 영향 이자 이익 증가 추세 당분간 이어지다 실적 개선 세 연중 지속 것 내다보다 비 은행 계열 사인,1
